city,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Nantou,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Yunlin,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Chiayi,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Pingtung,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Taitung,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Hualien,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Penghu,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Keelung,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
HsinchuCity,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
ChiayiCity,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Kinmen,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
Matsu,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
total,17.56213207,17.78461755,18.00710303,18.22958851,18.45207399,18.67455948,18.89704496,19.11953044,19.34201592,19.5645014,19.78698689,20.00947237,20.23195785,20.45444333,20.67692881,20.8994143,21.12189978,21.34438526,21.56687074,21.78935622,21.91382645,22.03829668,22.1627669,22.28723713,22.41170735,22.53617758,22.66064781,22.78511803,22.90958826,23.03405848,23.15852871,23.28299893,23.40746916,23.53193939,23.65640961
